date,Close,High,Low,Open,Vol
2006/1/16,1202.869,1221.386,1202.587,1221.11,25274318
2006/1/17,1208.438,1209.024,1198.839,1200.255,19726462
2006/1/18,1233.35,1234.529,1206.359,1207.525,26667854
2006/1/19,1251.576,1251.957,1230.85,1235.083,33617749
2006/1/20,1255.308,1258.698,1247.205,1251.409,33203923
2006/1/23,1255.774,1257.347,1244.274,1254.777,29028660
2006/1/24,1252.062,1262.087,1247.007,1256.005,29671421
2006/1/25,1258.046,1260.174,1245.916,1251.269,26558660
2006/2/6,1287.626,1287.665,1263.003,1263.003,29177507
2006/2/7,1282.096,1297.404,1270.404,1289.453,38404741
2006/2/8,1290.055,1291.737,1276.02,1282.121,32857299
2006/2/9,1269.454,1288.966,1266.811,1288.966,29079091
2006/2/10,1282.656,1284.096,1266.225,1269.536,26314211
2006/2/13,1279.64,1284.951,1267.561,1283.776,26131772
2006/2/14,1286.327,1286.421,1275.85,1279.627,22541704
2006/2/15,1299.166,1300.995,1288.637,1289.138,30147904
2006/2/16,1270.633,1298.497,1268.564,1298.497,32352607
2006/2/17,1267.408,1280.041,1265.141,1269.4,25903067
2006/2/20,1267.542,1279.423,1265.38,1268.107,21542797
2006/2/21,1288.419,1288.546,1256.808,1266.645,26659021
2006/2/22,1284.226,1297.939,1282.91,1288.853,28517841
2006/2/23,1288.847,1289.943,1273.942,1284.13,22875047
2006/2/24,1296.866,1297.343,1286.962,1289.434,23578148
2006/2/27,1297.186,1304.613,1293.467,1297.687,26819785
2006/2/28,1299.03,1299.473,1277.741,1294.807,23647422
2006/3/1,1306.586,1308.196,1297.763,1299.154,23640674
2006/3/2,1285.666,1307.639,1281.571,1306.585,28445729
2006/3/3,1293.297,1295.411,1275.624,1284.606,24925458
2006/3/6,1288.955,1296.847,1286.644,1292.747,20329582
2006/3/7,1259.916,1288.255,1257.54,1288.255,22653395
2006/3/8,1250.384,1258.239,1238.156,1256.685,19841574
2006/3/9,1245.166,1253.758,1242.681,1247.462,15385934
2006/3/10,1245.653,1253.911,1240.751,1245.188,14095626
2006/3/13,1259.674,1260.071,1245.3,1245.3,13775153
2006/3/14,1259.044,1262.752,1250.277,1260.422,14875712
2006/3/15,1274.812,1275.515,1258.146,1259.231,18451269
2006/3/16,1274.19,1277.194,1270.831,1274.615,18322699
2006/3/17,1269.462,1276.628,1265.606,1273.01,18754804
2006/3/20,1288.418,1288.971,1264.41,1269.581,20297174
2006/3/21,1290.395,1297.608,1285.431,1288.555,24345687
2006/3/22,1296.706,1296.912,1281.128,1289.461,22330090
2006/3/23,1302.457,1302.791,1289.525,1296.194,25465408
2006/3/24,1294.704,1308.057,1293.296,1302.141,24423936
2006/3/27,1295.915,1296.593,1283.682,1296.066,20613246
2006/3/28,1298.791,1302.648,1293,1295.76,25011826
2006/3/29,1305.567,1313.125,1296.59,1299.383,34152236
2006/3/30,1294.718,1308.496,1293.829,1305.843,26038827
2006/3/31,1298.295,1298.751,1285.735,1291.518,26636858
2006/4/3,1319.471,1319.485,1298.684,1298.684,32804669
2006/4/4,1329.798,1330.105,1315.331,1319.837,37134050
2006/4/5,1340.162,1341.504,1326.533,1330.561,37763198
2006/4/6,1339.737,1348.52,1336.138,1341.736,41715075
2006/4/7,1342.965,1345.291,1330.513,1340.646,40666055
2006/4/10,1359.081,1359.408,1339.523,1344.239,41415428
2006/4/11,1362.229,1366.523,1350.323,1360.978,43870408
2006/4/12,1360.132,1364.691,1355.655,1361.741,37129072
2006/4/13,1332.33,1364.316,1331.682,1359.278,41299055
2006/4/14,1359.538,1360.094,1328.435,1330.095,37871219
2006/4/17,1378.614,1383.654,1353.396,1360.644,42219761
2006/4/18,1385.114,1391.378,1370.153,1379.813,36785181
2006/4/19,1396.702,1399.547,1378.796,1389.134,40578163
2006/4/20,1385.9,1404.192,1376.961,1398.098,43303288
2006/4/21,1416.793,1419.891,1383.45,1385.923,45569103
2006/4/24,1409.786,1429.056,1402.269,1423.409,52015803
2006/4/25,1399.767,1409.274,1386.126,1405.898,43248836
2006/4/26,1417.477,1426.626,1397.349,1399.068,48410649
2006/4/27,1416.732,1424.465,1407.141,1418.903,37608444
2006/4/28,1440.223,1444.714,1389.346,1403.523,44562043
2006/5/8,1497.104,1497.202,1446.992,1446.992,51620655
2006/5/9,1531.161,1532.754,1497.994,1503.239,64683904
2006/5/10,1545.687,1554.034,1518.335,1537.561,62717096
2006/5/11,1537.377,1583.761,1536.292,1547.556,73218335
2006/5/12,1602.832,1603.211,1531.233,1532.878,68393752
2006/5/15,1664.088,1664.938,1606.57,1616.259,87725270
2006/5/16,1613.251,1678.599,1604.784,1658.692,88275040
2006/5/17,1625.146,1640.695,1592.185,1613.23,70980534
2006/5/18,1617.281,1630.073,1582.962,1611.657,60585107
2006/5/19,1659.545,1664.614,1610.04,1620.213,77086291
2006/5/22,1657.689,1674.221,1646.683,1656.754,77258873
2006/5/23,1604.552,1648.528,1597.102,1647.962,69900145
2006/5/24,1590.924,1634.59,1562.387,1609.742,57270432
2006/5/25,1591.425,1598.559,1563.863,1585.466,41049372
2006/5/26,1613.894,1614.553,1593.093,1596.565,43722532
2006/5/29,1648.538,1648.838,1609.005,1622.108,51715168
2006/5/30,1657.288,1663.929,1634.9,1654.98,53087733
2006/5/31,1641.3,1667.233,1628.679,1656.284,57015979
2006/6/1,1684.195,1684.709,1635.746,1639.673,67843864
2006/6/2,1669.399,1695.58,1659.14,1688.782,78144691
2006/6/5,1684.624,1685.292,1639.68,1669.236,67297771
2006/6/6,1679.126,1692.825,1672.814,1681.22,58422960
2006/6/7,1589.545,1678.238,1588.971,1678.238,65085316
2006/6/8,1591.49,1596.122,1540.934,1576.435,54576873
2006/6/9,1551.384,1594.438,1550.202,1583.956,47003917
2006/6/12,1552.798,1566.447,1529.503,1540.216,31496274
2006/6/13,1548.495,1570.1,1532.059,1552.098,32450683
2006/6/14,1531.327,1540.635,1512.521,1540.635,32438103
2006/6/15,1533.98,1551.3,1528.23,1531.247,28473398
2006/6/16,1574.467,1574.475,1540.187,1540.187,33572612
2006/6/19,1586.286,1591.85,1544.931,1559.985,35562047
2006/6/20,1592.332,1592.832,1572.582,1583.871,35537111
2006/6/21,1598.116,1617.714,1570.083,1590.607,39705880
2006/6/22,1596.066,1605.252,1587.799,1593.097,32465888
2006/6/23,1605.711,1608.108,1582.019,1594.495,35026778
2006/6/26,1633.449,1635.803,1607.786,1607.786,39499250
2006/6/27,1639.551,1642.571,1627.592,1636.703,36451784
2006/6/28,1639.286,1642.354,1627.068,1638.23,33220601
2006/6/29,1671.618,1672.101,1641.928,1641.928,51799028
2006/6/30,1672.211,1690.953,1662.28,1679.724,49837076
2006/7/3,1697.282,1697.83,1670.016,1677.311,48636592
2006/7/4,1681.547,1702.658,1670.13,1700.323,54316492
2006/7/5,1718.555,1757.472,1703.585,1755.222,60720806
2006/7/6,1741.47,1742.204,1711.651,1715.279,50062669
2006/7/7,1730.19,1750.028,1724.675,1746.521,49430127
2006/7/10,1734.329,1737.031,1715.828,1730.698,39049526
2006/7/11,1745.806,1746.724,1725.231,1736.986,40085450
2006/7/12,1740,1753.275,1737.999,1745.878,48785891
2006/7/13,1655.773,1737.595,1654.486,1736.207,67471589
2006/7/14,1665.208,1676.754,1633.898,1641.138,41587804
2006/7/17,1682.887,1684.344,1653.603,1662.047,32203933
2006/7/18,1684.252,1684.672,1666.311,1682.36,31405354
2006/7/19,1645.16,1681.771,1637.486,1681.771,35059830
2006/7/20,1655.122,1658.054,1636.259,1642.624,28661197
2006/7/21,1665.328,1669.288,1653.507,1653.811,29960489
2006/7/24,1665.944,1667.617,1632.687,1648.749,31184008
2006/7/25,1685.461,1690.613,1668.138,1668.138,34237801
2006/7/26,1686.654,1691.429,1675.662,1688.538,31167231
2006/7/27,1675.168,1701.611,1665.386,1685.347,36201831
2006/7/28,1662.031,1678.527,1646.346,1674.43,33268968
2006/7/31,1612.733,1659.535,1611.163,1659.535,33654486
2006/8/1,1600.614,1625.044,1596.658,1619.635,32310660
2006/8/2,1600.872,1608.777,1577.902,1598.758,27865763
2006/8/3,1601.058,1609.425,1587.119,1599.746,20822293
2006/8/4,1570.15,1612.1,1567.251,1601.608,25867054
2006/8/7,1547.436,1570.054,1541.413,1561.801,24099206
2006/8/8,1580.577,1581.753,1547.905,1547.905,23382998
2006/8/9,1578.566,1585.173,1571.709,1581.803,21636036
2006/8/10,1606.065,1606.943,1577.86,1578.354,26323136
2006/8/11,1605.926,1610.763,1596.217,1605.597,23451467
2006/8/14,1570.738,1611.661,1566.722,1605.202,25655050
2006/8/15,1595.657,1596.653,1564.398,1568.267,20259214
2006/8/16,1616.41,1616.453,1591.857,1596.056,28563998
2006/8/17,1603.332,1612.412,1592.846,1612.412,23391904
2006/8/18,1598.018,1614.365,1596.562,1601.567,23974248
2006/8/21,1601.15,1602.13,1558.1,1565.457,23374318
2006/8/22,1613.355,1619.074,1598.776,1601.523,26701211
2006/8/23,1612.396,1621.399,1608.741,1614.393,27212907
2006/8/24,1623.017,1623.169,1601.887,1612.699,25061297
2006/8/25,1623.034,1630.047,1619.735,1622.481,27821614
2006/8/28,1650.438,1651.289,1624.281,1627.123,39341243
2006/8/29,1651.024,1667.53,1649.593,1652.672,48050411
2006/8/30,1655.195,1656.232,1640.281,1648.348,31442858
2006/8/31,1658.638,1661.473,1649.997,1655.903,35135016
2006/9/1,1636.691,1660.518,1634.026,1658.66,35954575
2006/9/4,1657.52,1657.691,1635.122,1635.332,33093426
2006/9/5,1664.078,1669.901,1657.047,1659.737,40533493
2006/9/6,1672.121,1672.26,1656.863,1665.13,33579623
2006/9/7,1661.19,1683.89,1655.408,1683.782,31522754
2006/9/8,1667.984,1671.308,1658.673,1659.702,26552028
2006/9/11,1674.966,1675.094,1653.01,1668.161,30590529
2006/9/12,1695.862,1699.585,1673.441,1675.198,37390453
2006/9/13,1689.389,1713.989,1687.049,1695.351,43045691
2006/9/14,1689.692,1696.622,1672.884,1689.631,33888258
2006/9/15,1721.045,1722.66,1689.51,1689.605,47032307
2006/9/18,1732.987,1733.413,1719.16,1727.915,44840062
2006/9/19,1735.241,1743.021,1728.289,1735.301,43455330
2006/9/20,1732.453,1737.734,1720.835,1733.637,38836571
2006/9/21,1740.901,1743.63,1731.222,1731.585,39533146
2006/9/22,1725.361,1746.615,1724.104,1744.605,44777828
2006/9/25,1722.366,1732.279,1709.771,1722.744,40168093
2006/9/26,1712.637,1721.584,1704.774,1720.781,33134530
2006/9/27,1725.039,1725.501,1709.766,1711.514,29247158
2006/9/28,1736.963,1740.787,1722.219,1725.515,33979858
2006/9/29,1752.424,1755.691,1740.059,1740.059,41236285
2006/10/9,1785.385,1786.11,1763.111,1768.144,52935143
2006/10/10,1784.862,1793.141,1771.856,1784.22,55136493
2006/10/11,1790.104,1792.761,1771.016,1784.518,49283882
2006/10/12,1778.181,1792.239,1774.142,1790.631,53169046
2006/10/13,1784.656,1792.868,1773.233,1776.511,42539842
2006/10/16,1771.299,1789.175,1766.308,1787.7,46766160
2006/10/17,1763.901,1777.598,1758.311,1768.628,39262344
2006/10/18,1787.185,1787.743,1760.883,1762.404,36810563
2006/10/19,1792.253,1799.294,1784.345,1788.582,41490607
2006/10/20,1790.364,1801.334,1786.344,1792.6,41461599
2006/10/23,1759.394,1797.427,1753.494,1789.645,44441085
2006/10/24,1805.181,1805.273,1756.457,1756.457,39911206
2006/10/25,1806.646,1825.609,1789.905,1807.03,44512259
2006/10/26,1810.646,1816.762,1791.947,1804.893,48737082
2006/10/27,1807.175,1842.73,1803.215,1836.214,73748923
2006/10/30,1809.656,1815.612,1788.287,1804.367,45335944
2006/10/31,1837.993,1839.318,1811.469,1811.469,46557135
2006/11/1,1855.713,1855.887,1833.201,1838.68,47783526
2006/11/2,1851.314,1857.145,1834.844,1856.921,51741725
2006/11/3,1866.362,1873.664,1850.151,1851.404,49860720
2006/11/6,1886.307,1886.519,1846.011,1853.186,49544517
2006/11/7,1889.53,1897.41,1862.932,1889.534,54849074
2006/11/8,1866.817,1886.256,1865.223,1885.855,37770454
2006/11/9,1896.482,1899.097,1858.595,1860.954,44096182
2006/11/10,1883.347,1920.184,1870.96,1896.929,62809427
2006/11/13,1863.765,1905.897,1852.102,1878.704,50016729
2006/11/14,1888.239,1888.432,1841.823,1868.173,43188028
2006/11/15,1922.935,1923.139,1878.695,1888.539,46682441
2006/11/16,1941.547,1976.046,1926.724,1930.926,63983566
2006/11/17,1971.793,1972.607,1925.149,1934.637,49418740
2006/11/20,2017.279,2018.004,1977.529,1977.529,59146901
2006/11/21,2037.552,2037.738,1988.926,2013.067,53894076
2006/11/22,2041.355,2062.804,2010.792,2031.297,64881669
2006/11/23,2062.363,2071.235,2042.151,2045.081,60721945
2006/11/24,2050.812,2057.911,2022.625,2051.471,61232080
2006/11/27,2047.277,2049.539,2022.378,2042.193,57840031
2006/11/28,2038.721,2051.49,2016.473,2042.379,55070638
2006/11/29,2054.091,2059.728,1992.538,2005.987,56002280
2006/11/30,2099.289,2102.057,2058.77,2058.77,72779731
2006/12/1,2102.049,2112.576,2087.601,2106.295,76178964
2006/12/4,2161.648,2164.585,2100.559,2103.817,87232790
2006/12/5,2173.285,2195.529,2159.323,2167.363,88157171
2006/12/6,2156.604,2192.899,2097.417,2175.379,104347807
2006/12/7,2156.75,2206.512,2145.788,2152.594,99278766
2006/12/8,2093.638,2164.021,2090.403,2133.355,80889719
2006/12/11,2180.496,2181.164,2084.267,2085.058,62676017
2006/12/12,2218.951,2228.643,2180.37,2189.694,70191776
2006/12/13,2223.455,2244.407,2195.639,2224.429,57492749
2006/12/14,2249.11,2250.321,2212.905,2226.001,58439320
2006/12/15,2273.908,2275.49,2241.199,2255.24,60611949
2006/12/18,2332.434,2335.234,2277.282,2277.282,78252193
2006/12/19,2364.177,2381.634,2315.985,2342.18,87054928
2006/12/20,2373.205,2381.132,2332.927,2356.262,78298935
2006/12/21,2342.938,2386.824,2339.909,2372.464,83182551
2006/12/22,2343.668,2366.694,2321.922,2334.273,70484620
2006/12/25,2435.762,2452.429,2350.128,2350.128,73939450
2006/12/26,2479.732,2505.697,2424.936,2437.854,72261492
2006/12/27,2536.387,2538.663,2461.071,2478.063,72118218
2006/12/28,2567.594,2611.791,2530.331,2538.952,78718941
2006/12/29,2675.474,2698.904,2585.417,2585.417,86769012
2007/1/4,2715.719,2847.615,2684.818,2728.188,120156021
2007/1/5,2641.334,2685.804,2617.019,2668.577,106155625
2007/1/8,2707.199,2708.444,2620.625,2621.068,106813244
2007/1/9,2807.804,2809.394,2691.36,2711.049,110751267
2007/1/10,2825.576,2841.741,2770.988,2838.113,111769365
2007/1/11,2770.11,2841.18,2763.886,2819.367,121598717
2007/1/12,2668.11,2782.025,2652.578,2745.321,107303768
2007/1/15,2794.701,2795.331,2658.879,2660.07,91761561
2007/1/16,2821.017,2830.803,2757.205,2818.663,111178574
2007/1/17,2778.9,2870.422,2742.588,2828.401,127377480
2007/1/18,2756.983,2784.043,2679.705,2760.944,112313956
2007/1/19,2832.207,2833.454,2761.886,2761.886,122061894
2007/1/22,2933.19,2934.647,2857.896,2857.896,138576090
2007/1/23,2949.144,2970.685,2851.919,2964.687,142791803
2007/1/24,2975.129,2994.282,2927.721,2955.424,122056790
2007/1/25,2857.365,2947.149,2853.822,2946.504,117197215
2007/1/26,2882.558,2905.984,2720.827,2805.956,109599131
2007/1/29,2945.263,2954.336,2885.861,2897.254,112067906
2007/1/30,2930.562,2980.51,2901.762,2959.398,111931721
2007/1/31,2786.335,2929.646,2766.747,2926.075,114265970
2007/2/1,2785.432,2801.689,2706.291,2744.814,93443531
2007/2/2,2673.212,2796.436,2666.862,2791.49,85446236
2007/2/5,2612.537,2672.352,2610.331,2658.074,69224512
2007/2/6,2675.697,2677.042,2541.525,2612.839,86629950
2007/2/7,2716.175,2745.387,2681.329,2688.96,94883764
2007/2/8,2737.732,2751.162,2691.268,2725.14,88434295
2007/2/9,2730.386,2747.944,2704.365,2741.48,80874438
2007/2/12,2807.174,2807.51,2728.783,2729.836,79009403
2007/2/13,2831.872,2835.089,2801.313,2819.138,79001671
2007/2/14,2905.093,2915.063,2823.382,2836.819,94044555
2007/2/15,2993.008,2994.622,2923.666,2923.666,108831177
2007/2/16,2998.474,3036.346,2975.827,3018.18,117921722
2007/2/26,3040.599,3041.336,2960.745,2999.086,112056992
2007/2/27,2771.791,3049.771,2763.395,3048.829,161375663
2007/2/28,2881.073,2888.899,2732.884,2734.595,121479168
2007/3/1,2797.19,2878.355,2760.912,2877.203,127364860
2007/3/2,2831.526,2846.158,2777.796,2792.941,93943965
2007/3/5,2785.306,2858.441,2723.065,2827.675,106910584
2007/3/6,2840.175,2866.332,2756.961,2776.167,77040486
2007/3/7,2896.594,2911.416,2849.648,2851.747,87913930
2007/3/8,2928.015,2928.803,2871.464,2904.185,88955123
2007/3/9,2937.91,2962.421,2891.814,2934.493,107139105
2007/3/12,2954.914,2958.632,2904.744,2945.923,101542444
2007/3/13,2964.794,2966.194,2932.234,2958.096,107189316
2007/3/14,2906.334,2934.454,2868.807,2933.679,113730739
2007/3/15,2951.698,2955.462,2905.976,2905.976,101745754
2007/3/16,2930.481,2979.708,2899.032,2964.094,122681308
2007/3/19,3014.442,3037.999,2852.858,2864.256,109971752
2007/3/20,3032.195,3033.02,2998.804,3024.781,92761890
2007/3/21,3057.38,3057.71,3020.949,3042.098,99190127
2007/3/22,3071.225,3099.819,3059.381,3080.602,126065545
2007/3/23,3074.286,3085.324,3008.154,3071.808,118686417
2007/3/26,3122.811,3123.179,3069.473,3083.938,122660537
2007/3/27,3138.826,3145.044,3103.779,3126.025,124578931
2007/3/28,3173.018,3180.332,3052.078,3140.68,167267939
2007/3/29,3197.537,3273.727,3176.526,3179.803,149539661
2007/3/30,3183.983,3212.389,3157.03,3178.496,89424006
2007/4/2,3252.595,3253.435,3196.587,3196.587,97350446
2007/4/3,3291.299,3292.578,3251.523,3265.676,108601391
2007/4/4,3291.542,3308.148,3266.559,3295.976,112616107
2007/4/5,3319.14,3326.916,3259.626,3286.163,114528051
2007/4/6,3323.585,3334.224,3273.855,3287.684,119644881
2007/4/9,3398.95,3399.515,3333.262,3333.422,137314104
2007/4/10,3444.291,3444.374,3351.105,3405.233,147807284
2007/4/11,3495.224,3497.52,3428.782,3454.417,147572114
2007/4/12,3531.029,3532.862,3488.077,3503.227,135389879
2007/4/13,3518.267,3563.856,3504.161,3537.22,150695876
2007/4/16,3596.441,3597.215,3523.217,3523.217,131039101
2007/4/17,3611.87,3622.888,3510.498,3611.63,160660646
2007/4/18,3612.396,3623.867,3564.23,3614.678,150485424
2007/4/19,3449.016,3617.438,3358.93,3610.024,172725541
2007/4/20,3584.204,3591.461,3460.904,3460.904,138889292
2007/4/23,3710.886,3710.886,3615.789,3615.789,163498116
2007/4/24,3720.532,3762.388,3689.134,3736.154,174389341
2007/4/25,3743.959,3769.247,3653.989,3708.571,151763061
2007/4/26,3783.063,3784.68,3732.601,3766.476,117256968
2007/4/27,3759.867,3802.923,3720.596,3788.748,132175456
2007/4/30,3841.272,3851.35,3759.48,3784.272,146525713
2007/5/8,3950.011,3964.714,3901.326,3937.938,160568200
2007/5/9,4013.085,4015.219,3875.384,3961.103,208397449
2007/5/10,4049.701,4072.138,3991.477,4021.422,171113940
2007/5/11,4021.678,4039.668,3949.368,4024.422,140638210
2007/5/14,4046.392,4081.426,3940.358,3970.661,139326221
2007/5/15,3899.178,4069.846,3891.363,4055.834,156677553
2007/5/16,3986.043,3987.405,3845.227,3890.809,131719774
2007/5/17,4048.293,4064.283,3982.995,4002.485,139277988
2007/5/18,4030.258,4052.097,3999.165,4041.39,130756274
2007/5/21,4072.225,4083.416,3892.975,3902.347,156171062
2007/5/22,4110.379,4136.63,4086.825,4091.143,173562090
2007/5/23,4173.709,4175.444,4093.915,4125.426,161399478
2007/5/24,4151.133,4208.388,4089.385,4188.677,180984388
2007/5/25,4179.776,4190.469,4111.262,4133.192,154192860
2007/5/28,4272.111,4283.93,4215.243,4221.578,178615174
2007/5/29,4334.924,4335.963,4262.024,4288.98,172097642
2007/5/30,4053.088,4275.237,4015.512,4087.405,185596729
2007/5/31,4109.654,4178.107,3858.04,4006.28,173115312
2007/6/1,4000.742,4181.28,3966.977,4120.628,160934985
2007/6/4,3670.401,3987.269,3659.089,3981.817,114859357
2007/6/5,3767.101,3768.563,3404.146,3564.433,157137959
2007/6/6,3776.317,3821.697,3682.794,3781.375,145873852
2007/6/7,3890.803,3891.403,3779.5,3787.702,142366475
2007/6/8,3913.135,3935.786,3852.045,3900.027,135877192
2007/6/11,3995.68,4000.416,3930.74,3942.005,133842739
2007/6/12,4072.138,4073.181,3910.001,4011.679,149472398
2007/6/13,4176.48,4193.446,4102.041,4110.742,166948499
2007/6/14,4115.209,4179.725,4085.785,4162.207,138385604
2007/6/15,4132.869,4152.543,4067.357,4085.656,108665532
2007/6/18,4253.348,4267.74,4193.314,4195.391,128977748
2007/6/19,4269.524,4280.85,4209.575,4247.745,124581814
2007/6/20,4181.323,4311.997,4164.275,4269.455,135212775
2007/6/21,4230.823,4256.542,4147.054,4170.894,112919856
2007/6/22,4091.445,4249.431,4024.489,4230.967,119692037
2007/6/25,3941.081,4131.13,3912.422,4102.787,101606655
2007/6/26,3973.371,3976.191,3818.853,3863.248,93817469
2007/6/27,4078.599,4090.715,3948.287,3985.716,95113481
2007/6/28,3914.204,4113.283,3912.814,4080.194,97831610
2007/6/29,3820.703,3919.345,3779.813,3824.29,86099985
2007/7/2,3836.294,3859.861,3724.187,3800.233,74254060
2007/7/3,3899.724,3906.761,3821.463,3854.716,69749217
2007/7/4,3816.165,3916.475,3800.275,3906.012,56474777
2007/7/5,3615.872,3778.399,3614.531,3769.639,63405936
2007/7/6,3781.348,3785.346,3563.544,3599.818,80737241
2007/7/9,3883.216,3900.904,3782.733,3809.67,83480539
2007/7/10,3853.021,3929.416,3841.801,3895.909,76563334
2007/7/11,3865.723,3879.292,3812.138,3837.796,51353880
2007/7/12,3915.991,3925.604,3861.037,3874.039,55158363
2007/7/13,3914.395,3935.506,3878.184,3920.827,46024471
2007/7/16,3821.916,3931.868,3820.574,3920.653,47615280
2007/7/17,3896.191,3919.777,3767.222,3809.558,48712223
2007/7/18,3930.06,3971.61,3861.907,3880.852,62871834
2007/7/19,3912.941,3947.33,3887.589,3918.539,48737595
2007/7/20,4058.853,4062.116,3918.409,3918.409,83110646
2007/7/23,4213.361,4220.322,4091.242,4091.242,121668964
2007/7/24,4210.329,4284.829,4192.72,4238.32,110989252
2007/7/25,4323.966,4325.378,4212.23,4212.95,93950043
2007/7/26,4346.458,4371.512,4304.193,4347.778,99210669
2007/7/27,4345.357,4357.343,4268.788,4315.373,100245813
2007/7/30,4440.769,4450.188,4345.793,4348.607,112589768
2007/7/31,4471.032,4476.626,4379.199,4432.265,108561410
2007/8/1,4300.563,4502.296,4284.871,4488.774,126292874
2007/8/2,4407.73,4431.85,4290.809,4316.567,98278578
2007/8/3,4560.774,4562.688,4438.963,4440.976,115116672
2007/8/6,4628.108,4629.968,4564.313,4600.118,111707979
2007/8/7,4651.225,4687.435,4581.294,4642.01,116181085
2007/8/8,4663.162,4711.316,4568.695,4614.586,118909163
2007/8/9,4754.095,4768.886,4658.592,4658.592,97660198
2007/8/10,4749.369,4769.619,4640.766,4745.181,101867058
2007/8/13,4820.064,4872.548,4728.892,4768.619,114184714
2007/8/14,4872.785,4876.851,4789.895,4820.15,88568208
2007/8/15,4869.883,4916.31,4762.718,4875.511,90509675
2007/8/16,4765.448,4845.016,4710.31,4845.016,90538411
2007/8/17,4656.574,4814.369,4646.433,4733.137,91159048
2007/8/20,4904.855,4906.003,4758.397,4773.832,99152937
2007/8/21,4955.207,4982.981,4917.821,4944.214,104204109
2007/8/22,4980.075,4999.195,4861.271,4876.345,108110938
2007/8/23,5032.494,5050.383,4968.327,5002.841,99309428
2007/8/24,5107.668,5125.359,5052.241,5070.651,108995636
2007/8/27,5150.118,5192.061,5092.076,5144.824,116154244
2007/8/28,5194.689,5209.507,5058.446,5134.141,105436739
2007/8/29,5109.427,5204.526,5063.412,5147.713,100824139
2007/8/30,5167.884,5186.526,5109.662,5144.111,101210584
2007/8/31,5218.825,5235.157,5158.368,5184.091,103556261
2007/9/3,5321.055,5327.538,5257.777,5257.777,125779649
2007/9/4,5294.045,5357.926,5264.996,5333.4,120426368
2007/9/5,5310.716,5337.929,5223.67,5296.07,96240624
2007/9/6,5393.66,5412.319,5314.337,5336.669,106987966
2007/9/7,5277.176,5405.358,5269.25,5381.186,119841029
2007/9/10,5355.287,5356.856,5169.905,5208.318,102368235
2007/9/11,5113.968,5395.038,5093.923,5362.941,110055262
2007/9/12,5172.627,5192.302,5025.336,5092.576,97058855
2007/9/13,5273.592,5276.771,5178.871,5193.409,86550216
2007/9/14,5312.182,5324.439,5201.854,5290.256,94673912
2007/9/17,5421.392,5427.171,5307.774,5309.057,105638609
2007/9/18,5425.208,5458.578,5339.917,5446.732,102690994
2007/9/19,5395.265,5447.36,5336.07,5439.018,89725500
2007/9/20,5470.065,5482.425,5396.109,5408.484,86547205
2007/9/21,5454.674,5489.074,5363.347,5482.507,92838809
2007/9/24,5485.013,5506.064,5404.419,5469.837,81798471
2007/9/25,5425.88,5509.234,5396.482,5500.269,96509579
2007/9/26,5338.52,5463.899,5320.02,5407.829,63608585
2007/9/27,5409.403,5411.189,5306.823,5338.108,58884300
2007/9/28,5552.301,5560.417,5461.58,5461.58,80631285
2007/10/8,5692.755,5729.963,5620,5683.31,95983083
2007/10/9,5715.892,5725.407,5628.35,5678.913,83289030
2007/10/10,5771.464,5860.859,5727.238,5742.648,92445344
2007/10/11,5913.23,5914.772,5755.99,5798.386,94709657
2007/10/12,5903.264,5959.364,5658.812,5950.902,119148432
2007/10/15,6030.086,6039.042,5866.131,5934.775,98707442
2007/10/16,6092.057,6124.044,6040.713,6056.946,88152159
2007/10/17,6036.281,6088.892,5982.203,6057.428,71312588
2007/10/18,5825.282,6055.473,5804.973,6031.916,69805425
2007/10/19,5818.047,5932.11,5766.861,5869.124,55224892
2007/10/22,5667.332,5804.836,5654.907,5742.791,54433674
2007/10/23,5773.387,5776.016,5574.84,5660.066,58453968
2007/10/24,5843.109,5906.695,5793.557,5804.015,60292831
2007/10/25,5562.394,5819.884,5546.041,5794.223,71714448
2007/10/26,5589.631,5628.834,5462.013,5498.858,51519175
2007/10/29,5747.997,5750.254,5617.976,5641.983,50164402
2007/10/30,5897.193,5899.65,5701.337,5769.203,54278820
2007/10/31,5954.765,6002.118,5871.48,5984.713,71029564
2007/11/1,5914.285,6005.131,5912.502,5978.939,64885103
2007/11/2,5777.809,5860.594,5740.403,5812.465,59541596
2007/11/5,5634.452,5787.228,5603.47,5748.176,64132597
2007/11/6,5536.569,5649.752,5510.161,5593.347,45068039
2007/11/7,5601.783,5610.953,5469.761,5565.648,42730328
2007/11/8,5330.023,5559.151,5328.201,5559.151,48924662
2007/11/9,5315.54,5382.697,5217.629,5276.008,47341262
2007/11/12,5187.735,5250.085,5032.578,5181.175,52582703
2007/11/13,5158.118,5311.698,5085.444,5239.343,49237316
2007/11/14,5412.694,5414.609,5165.063,5246.574,50992880
2007/11/15,5365.267,5453.74,5338.905,5391.017,47819419
2007/11/16,5316.274,5335.513,5224.313,5273.082,37387331
2007/11/19,5269.817,5333.088,5240.424,5325.302,41097731
2007/11/20,5293.703,5338.173,5158.542,5230.742,49057398
2007/11/21,5214.225,5344.93,5206.574,5307.793,41231609
2007/11/22,4984.161,5154.858,4969.894,5113.882,40370330
2007/11/23,5032.13,5034.225,4896.988,4946.258,30872962
2007/11/26,4958.849,5124.888,4952.429,5102.526,36755797
